id_bgl,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta,u_sign
1447_288,4,2017,,,50.0,1.0,0.0,0.0,-99
1447_854,4,2017,2.738439851830303,0.013343672749961366,70.5,0.17398281795260206,5.38761733507717,128.44555617235,1
1448_466,4,2017,0.2501421812951587,0.8098684326645456,51.5,0.9458048585528951,10.6939510287452,-12.400615872689164,-1
1448_854,4,2017,0.8100383079619983,0.43731904103611186,62.5,0.4146659024229229,13.01637445118815,4.570183437444862,1
1449_466,4,2017,,,50.0,1.0,0.0,0.0,-99
1449_854,4,2017,2.269572178454027,0.06963147190082283,88.5,0.00979219587072503,2.2768450914009,1492.8176041813192,1
1451_288,4,2017,4.180161067607712,0.0003643801255880369,77.5,0.06645414979996266,4.607448552589631,54.75462910925366,1
1451_384,4,2017,2.7165214596706915,0.017213035684642594,77.5,0.06645414979996266,54.8446684507046,18.509561582953694,1
1452_288,4,2017,,,50.0,1.0,0.0,0.0,-99
1452_384,4,2017,1.3382247479214266,0.1952573004911635,49.5,1.0,0.397942623385461,-0.3336907796375414,-1
1452_466,4,2017,,,50.0,1.0,0.0,0.0,-99
1452_854,4,2017,1.1866282593442432,0.2723063667188213,66.5,0.27676572286017653,5.030346958490555,2.4881407964776363,1
1453_384,4,2017,,,50.0,1.0,0.0,0.0,-99
1454_384,4,2017,3.1904200940382563,0.010506985290316255,85.5,0.017352389190761427,122.517737605611,42.77231492184896,1
1454_466,4,2017,,,50.0,1.0,0.0,0.0,-99
1455_384,4,2017,,,50.0,1.0,0.0,0.0,-99
1456_324,4,2017,,,50.0,1.0,0.0,0.0,-99
1456_384,4,2017,3.889941111655181,0.007435335371051468,89.5,0.008024002332133759,169.831125157543,46.47011528220287,1
1457_270,4,2017,,,50.0,1.0,0.0,0.0,-99
1457_324,4,2017,-1.3474689531163173,0.21776052747738764,37.5,0.4146659024229229,77.3490745936718,-0.5387317105955743,-1
1457_384,4,2017,,,50.0,1.0,0.0,0.0,-99
1457_430,4,2017,3.8646426751829157,0.0026219562091223682,87.5,0.011899644584157432,5.64242333805168,49.07922573369738,1
1457_624,4,2017,,,50.0,1.0,0.0,0.0,-99
1457_686,4,2017,,,50.0,1.0,0.0,0.0,-99
1457_694,4,2017,4.487045172018309,0.00025033953789153186,93.5,0.003467193190765815,10.53572910217915,22.13346384270211,1
1458_270,4,2017,,,50.0,1.0,0.0,0.0,-99
1458_324,4,2017,,,50.0,1.0,0.0,0.0,-99
1458_686,4,2017,,,50.0,1.0,0.0,0.0,-99
1459_270,4,2017,,,50.0,1.0,0.0,0.0,-99
1459_686,4,2017,,,50.0,1.0,0.0,0.0,-99
1461_478,4,2017,1.9181487445408025,0.09704010334054197,74.5,0.10280164223951978,126.4291670106595,32.28571421469032,1
1461_686,4,2017,0.13326207392377395,0.8985486940334693,54.5,0.7856962962493347,37.53248884889245,6.089398743529693,1
1462_686,4,2017,,,50.0,1.0,0.0,0.0,-99
1463_324,4,2017,,,50.0,1.0,0.0,0.0,-99
1463_466,4,2017,,,50.0,1.0,0.0,0.0,-99
1463_478,4,2017,0.4527144245046853,0.6685238876727,54.5,0.7856962962493347,60.5764406007932,1.5553690933422926,1
1463_686,4,2017,,,50.0,1.0,0.0,0.0,-99
1464_466,4,2017,,,50.0,1.0,0.0,0.0,-99
1464_478,4,2017,,,50.0,1.0,0.0,0.0,-99
1465_466,4,2017,,,50.0,1.0,0.0,0.0,-99
1466_466,4,2017,,,50.0,1.0,0.0,0.0,-99
1466_478,4,2017,,,50.0,1.0,0.0,0.0,-99
1467_466,4,2017,,,50.0,1.0,0.0,0.0,-99
1468_324,4,2017,,,50.0,1.0,0.0,0.0,-99
1468_466,4,2017,1.3472968518295343,0.19135864389941626,79.5,0.048689610702269216,95.6518380050167,7.616832636219629,1
1469_324,4,2017,,,50.0,1.0,0.0,0.0,-99
1469_466,4,2017,,,50.0,1.0,0.0,0.0,-99
1469_478,4,2017,,,50.0,1.0,0.0,0.0,-99
1470_478,4,2017,0.4698278531799875,0.6485059481489901,55.5,0.7339474627492532,0.15846842570714298,5.286755550453689,1
1470_686,4,2017,,,50.0,1.0,0.0,0.0,-99
